URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/1252490701317794881?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1999261424&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3saYA0Fzhii4rgs&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Cleaning products; Shampoo; Hot water; Washer; Dryer; Essentials; Hangers; TV; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Dining table; Free parking on premises; Luggage dropoff allowed; Long term stays allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property",42.0,27.0,10.0
https://www.airbnb.com/rooms/1234048906620872700?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P38uD89cEcEVtH1u&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Hangers; Bed linens; Extra pillows and blankets; Clothing storage: closet; TV; Air conditioning; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Gas stove; Stainless steel single oven; Coffee maker: Keurig coffee machine; Wine glasses; Dining table; Coffee; Free parking on premises; Free street parking; Long term stays allowed; Self check-in; Keypad; Housekeeping - available at extra cost; Unavailable: Essentials
Essentials",135.0,84.0,31.0
https://www.airbnb.com/rooms/1024033341148566281?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1837718160&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3teuiS9tjgLUamP&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Cleaning products; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Ethernet connection; 40 inch HDTV with Roku; Books and reading material; Life size games; Central air conditioning; Indoor fireplace: gas; Ceiling fan; Central heating; Portable heater; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; GE electric stove; Stainless steel oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Barbecue utensils; Dining table; Laundromat nearby; Shared patio or balcony; Shared backyard – Fully fenced; Outdoor furniture; Free street parking; Long term stays allowed; Self check-in; Smart lock; Unavailable: Washer
Washer; Unavailable: Shampoo
Shampoo; Unavailable: Private entrance
Private entrance",126.0,50.0,
https://www.airbnb.com/rooms/1165814396148627693?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3BVFrXH-zyrypwS&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: walk-in closet, closet, and dresser; 55 inch TV; Central air conditioning; Ceiling fan; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stainless steel gas stove; Stainless steel single oven; Hot water kettle; Coffee maker: Keurig coffee machine; Wine glasses; Toaster; Baking sheet; Dining table; Coffee; Private entrance; Outdoor furniture; Outdoor dining area; Free street parking; Paid street parking off premises; Paid parking on premises; Pets allowed; Long term stays allowed; Self check-in; Smart lock",107.0,75.0,26.0
https://www.airbnb.com/rooms/1244977310700474021?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3o39SIcRBcc7CZ6&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer – In unit; Essentials; Hangers; Room-darkening shades; Iron; Drying rack for clothing; Mosquito net; Clothing storage: closet and dresser; TV; Window guards; Air conditioning; Ceiling fan; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Stainless steel oven; Hot water kettle; Coffee maker: drip coffee maker; Toaster; Dining table; Coffee; Private patio or balcony; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property",158.0,,22.0
https://www.airbnb.com/rooms/42744972?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=985453461&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P35uekaAZOCH_3iV&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Hot water; Free washer – In building; Free dryer – In building; Hangers; Bed linens; Iron; Air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Stove; Oven; Coffee maker; Private entrance; Backyard; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: TV
TV; Unavailable: Essentials
Essentials",50.0,40.0,13.0
https://www.airbnb.com/rooms/1165959694719906695?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3A3IKw4MBAkMr7E&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage; Ethernet connection; TV with standard cable; Books and reading material; Pack ’n play/Travel crib; Children’s dinnerware; Board games; Air conditioning; Ceiling fan; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Barbecue utensils; Dining table; Coffee; Private entrance; Laundromat nearby; Patio or balcony; Backyard; Fire pit; Outdoor furniture; Outdoor dining area; BBQ grill; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: Exterior security cameras on property
Exterior security cameras on property",170.0,109.0,39.0
https://www.airbnb.com/rooms/858741520853384700?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3DKKAN9RRclIQqs&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Coffee maker; Gym; Paid parking on premises; Pets allowed; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer",273.0,,
https://www.airbnb.com/rooms/17459932?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=457159164&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P39T0eQCTbARYD1J&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Extra pillows and blankets; Clothing storage; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Wifi; Free parking on premises; Free street parking; Host greets you; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Kitchen
Kitchen; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",65.0,20.0,12.0
https://www.airbnb.com/rooms/1096955062679079480?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3-wRoObIanixmYq&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Iron; TV; Crib; Air conditioning; Heating; Wifi; Hot water kettle; Coffee maker; Paid parking on premises; Luggage dropoff allowed; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Hair dryer
Hair dryer; Unavailable: Smoke alarm
Smoke alarm; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Private entrance
Private entrance",205.0,,
https://www.airbnb.com/rooms/668384323024686209?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1445072019&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P30g4lG4hIBhDK5r&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Garden view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage: closet; TV; Children’s dinnerware; Central air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Toaster; Barbecue utensils; Dining table; Coffee; Beach access – Beachfront; Private entrance; Laundromat nearby; Shared backyard – Fully fenced; Outdoor furniture; Outdoor dining area; BBQ grill; Free street parking; Breakfast; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",54.0,29.0,12.0
https://www.airbnb.com/rooms/1039834005449880717?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615708_P3ESswMeH9sCMQH2&previous_page_section_name=1000&federated_search_id=fa89996e-77df-447c-8d2a-bf88db6754a0,"Chicago, IL",2024-11-01,2024-11-02,"Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Iron; Clothing storage; TV; Air conditioning; Heating; Wifi; Gym; Paid parking on premises; Luggage dropoff allowed; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Hair dryer
Hair dryer; Unavailable: Smoke alarm
Smoke alarm; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Private entrance
Private entrance",262.0,,
https://www.airbnb.com/rooms/668317278429919714?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3mwIuidv9wXmV3G&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,Hair dryer; Shampoo; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Iron; TV with standard cable; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Backyard; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock,79.0,34.0,16.0
https://www.airbnb.com/rooms/52600721?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3bPxt6rlcqWHOAV&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Hot water; Free washer – In building; Dryer; Essentials; Hangers; Iron; 60 inch HDTV with Hulu, Netflix; Central air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Cooking basics; Dishes and silverware; Coffee maker; Private entrance; BBQ grill; Free parking on premises – 1 space; Pets allowed; Self check-in; Lockbox",168.0,50.0,31.0
https://www.airbnb.com/rooms/1261850512535941774?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=2007188574&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P36W37AUbUbx7CRS&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Cleaning products; Shampoo; Hot water; Washer; Dryer; Essentials; Hangers; TV; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Dining table; Free parking on premises; Luggage dropoff allowed; Long term stays allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property",77.0,30.0,15.0
https://www.airbnb.com/rooms/1096481220816395810?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3Rba-fwEyp2D0zg&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Gym; Paid parking on premises; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Private entrance
Private entrance",193.0,,
https://www.airbnb.com/rooms/1185833540816000085?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1944969288&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3yjxkBC_SJ1VMAj&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Hot water; Washer; Free dryer – In unit; Hangers; Extra pillows and blankets; Iron; Clothing storage: wardrobe; 55 inch HDTV with Chromecast, Netflix, Hulu; Bluetooth sound system; Central air conditioning; Central heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker: drip coffee maker; Toaster; Blender; Dining table; Coffee; Private patio or balcony; Private backyard – Fully fenced; Outdoor furniture; BBQ grill; Free driveway parking on premises; Luggage dropoff allowed; Host greets you; Unavailable: Essentials
Essentials; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",144.0,25.0,24.0
https://www.airbnb.com/rooms/1132207390826012706?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3CyB6Vhuc6bB6vl&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hot water; TV; Air conditioning; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; BBQ grill; Free parking on premises; Self check-in; Keypad; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials",90.0,50.0,20.0
https://www.airbnb.com/rooms/1014258882914815535?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P38Z3aCUJKN34DZr&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Coffee maker; Gym; Paid parking off premises; Pets allowed; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer",254.0,,
https://www.airbnb.com/rooms/1003135738665267975?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1761374398&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3BJPD2YamWQKdzT&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Safe; Clothing storage; TV; Air conditioning; Central heating; Lock on bedroom door; Smoke alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Stainless steel oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Rice maker; Trash compactor; Barbecue utensils; Coffee; Bread maker; Free parking on premises; Luggage dropoff allowed; Long term stays allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",75.0,55.0,18.0
https://www.airbnb.com/rooms/1233475763430950737?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1985379825&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3S4ZhTN9YCxabsU&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"TV; Air conditioning; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Free parking on premises; Pets allowed; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",72.0,15.0,12.0
https://www.airbnb.com/rooms/581229774325104435?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1359259418&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3IAUusJ8Wfj4-Sf&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Washer; Dryer; Iron; Central air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Cooking basics; Dishes and silverware; Coffee maker; Free parking on premises; Shared hot tub; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV; Unavailable: Essentials
Essentials; Unavailable: Hot water
Hot water",59.0,14.0,10.0
https://www.airbnb.com/rooms/37521861?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=828509724&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3pATzbeG4V_d75e&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Garden view; Bathtub; Hair dryer; Cleaning products; Shampoo; Generic conditioner; Generic body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: wardrobe; 52 inch HDTV with Apple TV, Amazon Prime Video, Netflix, premium cable, Hulu, Disney+; Piano; Bluetooth Bluetooth sound system; Books and reading material; Board games; Central air conditioning; Portable fans; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 119 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Electric stove; Oven; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Shared beach access; Lake access; Laundromat nearby; Shared patio or balcony; Outdoor furniture; Outdoor dining area; Beach essentials; Free parking on premises; Free street parking; Elevator; Paid parking garage off premises; Single level home; Luggage dropoff allowed; Breakfast; Unavailable: Exterior security cameras on property
Exterior security cameras on property",150.0,15.0,23.0
https://www.airbnb.com/rooms/853193503818739300?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1612296729&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3_m3fKs7cpJMXKd&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet and dresser; TV; Window AC unit; Ceiling fan; Portable heater; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker: Keurig coffee machine; Toaster; Baking sheet; Blender; Dining table; Coffee; Free parking on premises; Free street parking; Luggage dropoff allowed; Host greets you; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",70.0,30.0,14.0
https://www.airbnb.com/rooms/597355012157116586?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1373375499&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3g82QngSOq2prxR&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In unit; Paid dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet; Ethernet connection; 65 inch HDTV; Books and reading material; Outlet covers; Central air conditioning; Ceiling fan; Portable fans; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Coffee maker; Wine glasses; Toaster; Kitchenette; Dining table; Coffee; Private entrance; Laundromat nearby; Backyard; Outdoor furniture; Outdoor dining area; BBQ grill; Free street parking; Paid parking on premises; Breakfast; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Kitchen
Kitchen",62.0,29.0,13.0
https://www.airbnb.com/rooms/1039926611330510321?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1795527866&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P3HeqdwK11nAUwqj&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Washer; Air conditioning; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Unavailable: Lock on bedroom door
Lock on bedroom door; Unavailable: TV
TV; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",71.0,20.0,13.0
https://www.airbnb.com/rooms/30816729?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P37FkmTng8W0qx7c&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Bed linens; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Kitchen; Long term stays allowed; Self check-in; Keypad; Unavailable: TV
TV; Unavailable: Washer
Washer",299.0,,
https://www.airbnb.com/rooms/1248571308046274930?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615713_P39VAHeiqtYVuwrj&previous_page_section_name=1000&federated_search_id=b0bcada5-eae4-4543-8114-698e51794b84,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Hot water; Bed linens; Room-darkening shades; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Unavailable: Kitchen
Kitchen; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Essentials
Essentials; Unavailable: Shampoo
Shampoo",76.0,,
https://www.airbnb.com/rooms/1110423266146138779?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1864864014&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3i9GF6UAJM-qIJr&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Washer; TV; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Dryer
Dryer; Unavailable: Air conditioning
Air conditioning; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",85.0,20.0,15.0
